Date,ADANIPORTS,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BHARTIARTL,BPCL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HINDPETRO,ICICIBANK,IBULHSGFIN,INDUSINDBK,INFY,IOC,ITC,KOTAKBANK,LT,LUPIN,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,TITAN,ULTRACEMCO,UPL,VEDL,WIPRO,YESBANK,ZEEL
2015-03-30,308.55,807.45,563.55,2028.0,3999.65,1399.45,389.4,769.3,702.2,359.3,3425.3,16018.9,380.05,3631.1,980.45,1306.2,1036.9,2644.3,131.15,862.05,627.35,318.7,548.85,887.95,2228.0,354.5,327.55,1311.85,1728.75,1999.0,1200.3,3660.95,147.6,315.2,145.0,810.75,267.9,1010.8,2564.15,540.0,322.4,626.95,391.35,2944.05,440.6,189.15,623.4,822.95,342.35
2015-03-31,308.2,811.3,560.2,2016.6,4108.45,1414.55,393.3,810.8,712.45,362.9,3488.75,15908.15,387.8,3622.35,980.4,1315.7,1022.7,2639.8,129.0,873.55,649.8,315.5,557.9,886.0,2218.35,368.65,325.85,1313.25,1719.65,2008.4,1187.8,3697.35,146.85,306.35,145.25,826.0,267.05,1023.9,2553.95,550.2,316.75,629.7,391.6,2877.9,442.15,189.5,628.85,815.75,341.75
2015-04-01,310.95,821.7,569.65,2019.8,4140.05,1427.55,402.3,804.2,709.6,363.0,3533.65,16019.5,384.8,3694.05,940.85,1337.05,1033.25,2655.85,132.2,883.5,653.4,323.15,573.45,925.25,2173.95,370.6,332.45,1361.05,1734.25,2037.5,1202.1,3644.7,147.75,306.45,146.45,836.05,273.45,1081.15,2542.65,564.9,323.65,632.7,390.4,2883.7,440.7,190.15,633.2,847.75,340.85
2015-04-06,321.25,824.5,569.05,2036.4,4240.85,1426.6,400.8,802.1,735.65,360.75,3677.85,15782.45,399.9,3698.1,932.05,1330.6,1031.95,2672.7,134.7,907.95,655.05,321.25,573.55,914.95,2178.2,374.0,341.0,1397.6,1757.9,2088.25,1242.65,3628.95,152.1,317.25,147.95,824.65,274.65,1169.3,2547.3,568.15,318.1,643.35,403.6,2892.55,450.3,191.5,621.15,845.9,338.2
2015-04-07,323.9,835.2,557.85,2094.55,4341.2,1431.2,404.75,795.7,728.2,359.6,3684.85,15983.3,400.15,3766.3,934.55,1328.7,1032.75,2632.35,136.95,913.45,643.5,317.4,560.75,906.95,2159.5,372.2,340.6,1386.85,1769.7,2091.6,1268.85,3599.9,156.3,319.0,147.95,832.85,272.05,1152.05,2585.0,560.35,333.5,652.85,406.6,2931.85,473.25,197.75,615.05,840.8,336.4
2015-04-08,319.15,846.85,555.9,2099.5,4489.2,1455.6,419.15,819.65,736.7,380.35,3755.45,16524.85,410.4,3800.25,958.85,1299.7,1035.55,2605.8,137.95,912.55,672.75,315.1,557.65,901.95,2200.55,377.15,346.25,1371.6,1779.45,2082.1,1274.2,3628.7,156.1,313.0,147.3,865.9,273.9,1150.45,2641.4,561.5,336.1,672.3,407.45,2986.45,462.25,193.6,616.3,820.6,340.4
2015-04-09,316.7,853.15,572.15,2098.55,4504.65,1464.65,407.2,811.85,719.45,386.95,3740.25,16302.5,397.2,3768.4,964.15,1303.05,1056.1,2611.6,139.9,926.45,666.3,320.6,581.4,943.9,2215.0,375.0,347.15,1430.6,1770.8,2015.75,1274.55,3659.2,157.35,310.15,151.0,895.1,280.85,1113.45,2664.55,559.9,346.05,670.4,399.95,2963.95,454.25,194.65,617.15,841.7,357.1
2015-04-10,319.8,859.45,568.05,2098.75,4522.1,1454.85,411.95,820.05,701.15,389.0,3797.4,16230.25,399.15,3792.7,967.25,1290.35,1042.65,2583.85,137.9,933.8,662.75,318.3,580.5,945.25,2233.95,375.05,346.65,1422.4,1764.0,1964.2,1286.75,3666.6,155.65,309.75,152.7,904.35,285.75,1119.75,2653.75,562.65,342.7,660.2,400.55,2969.05,463.4,202.35,617.7,842.6,347.15
2015-04-13,330.8,862.05,566.0,2095.3,4453.75,1438.4,425.7,818.4,712.4,392.35,3795.35,16070.7,395.25,3780.5,976.05,1305.25,1038.8,2580.7,136.1,949.15,654.4,316.9,580.7,949.75,2238.8,376.95,351.5,1445.6,1803.5,1981.5,1247.8,3665.2,157.3,311.85,154.35,922.5,286.3,1150.95,2655.5,556.25,345.2,664.4,414.85,3001.45,474.7,200.55,624.2,841.7,346.75
2015-04-15,325.75,839.05,550.2,2075.0,4456.0,1421.7,415.15,802.4,692.9,385.95,3753.6,15872.7,394.85,3804.6,944.5,1290.45,1031.65,2524.55,135.15,934.7,647.8,315.0,573.35,946.55,2213.7,372.95,354.95,1443.9,1787.65,1951.45,1208.9,3680.25,154.35,317.15,151.55,923.65,290.0,1117.3,2627.75,540.45,337.65,659.85,411.35,2986.5,460.85,206.25,606.65,845.65,343.75
2015-04-16,327.5,822.25,550.8,2088.05,4584.95,1434.6,418.0,800.9,678.85,383.65,3680.3,15837.2,396.3,3730.0,954.25,1306.8,1029.65,2430.1,137.15,933.1,633.55,312.5,570.2,934.45,2194.65,363.9,350.1,1418.4,1754.3,1900.5,1228.5,3677.9,156.1,327.65,150.7,928.35,292.4,1087.95,2582.8,541.25,337.7,656.05,406.25,2895.05,451.95,204.1,601.95,850.8,340.15
2015-04-17,322.75,816.8,533.7,2065.3,4529.45,1422.15,405.95,797.85,680.4,380.4,3647.15,15311.1,388.85,3647.2,940.1,1306.7,1018.25,2410.5,139.75,937.65,636.2,310.1,554.75,876.0,2179.25,359.4,351.85,1386.55,1739.75,1770.05,1224.5,3646.8,158.0,330.0,150.1,926.85,291.75,1037.75,2474.85,535.35,346.0,641.05,395.05,2809.15,428.9,211.25,586.85,809.4,336.55
2015-04-20,313.5,808.95,518.25,2022.05,4558.25,1338.9,402.3,803.5,660.0,372.05,3567.0,14762.0,385.15,3612.0,924.3,1268.65,1005.1,2316.35,138.25,913.45,635.1,311.15,536.25,843.75,2132.15,359.45,341.9,1370.9,1698.45,1786.95,1187.7,3608.05,154.4,321.8,149.8,885.65,287.65,1043.8,2428.8,533.2,344.45,632.3,394.95,2778.15,409.9,207.9,575.4,787.9,327.8
2015-04-21,314.45,796.5,523.2,1988.45,4373.4,1345.55,398.3,799.15,652.6,374.4,3462.0,14310.3,376.05,3634.1,890.65,1258.15,1003.0,2329.1,134.3,873.1,629.5,310.85,550.3,837.8,2142.6,355.25,341.95,1353.0,1688.75,1759.65,1190.45,3490.15,151.35,320.35,148.85,876.45,289.2,952.2,2427.05,527.4,348.25,637.5,392.25,2751.2,424.95,211.1,578.15,783.75,325.75
2015-04-22,313.7,785.45,540.1,1983.7,4279.9,1324.6,399.4,805.05,656.7,379.2,3570.3,14366.15,376.0,3670.0,877.3,1277.2,1013.1,2409.4,134.65,907.15,647.65,312.95,561.15,846.25,2137.7,363.45,343.4,1362.25,1745.6,1750.5,1212.95,3462.95,152.7,312.3,147.05,879.75,283.85,967.8,2445.1,523.5,351.35,629.8,396.1,2792.8,429.85,211.0,544.55,796.05,322.85
2015-04-23,318.6,786.4,538.2,1991.05,4274.65,1361.6,399.85,802.55,663.95,384.25,3528.8,14747.05,375.6,3639.3,895.0,1276.05,1013.5,2390.55,135.05,902.65,645.25,311.85,559.85,858.75,2122.0,368.5,342.1,1377.55,1724.1,1725.85,1198.85,3494.45,149.5,307.95,146.65,877.05,277.65,942.0,2457.25,512.0,369.45,615.2,403.45,2728.3,437.25,211.5,534.25,851.3,328.9
2015-04-24,316.3,771.35,527.25,1998.85,4139.9,1360.25,399.15,780.5,637.65,376.25,3484.15,14720.5,368.15,3663.05,896.95,1245.15,1006.45,2352.8,131.15,889.5,624.8,308.25,554.3,830.55,1995.2,355.8,347.95,1368.25,1678.6,1757.15,1172.1,3541.4,149.8,316.85,145.85,878.9,275.55,947.4,2493.05,516.2,370.5,587.5,395.9,2706.95,434.7,204.9,523.2,823.95,320.8
2015-04-27,305.95,744.8,524.2,1984.45,3995.2,1326.05,391.0,732.3,628.45,377.65,3385.6,14771.05,361.5,3613.7,883.2,1211.75,1005.45,2317.0,130.05,866.65,595.15,302.3,557.35,823.05,1984.65,349.6,344.85,1336.85,1667.7,1723.15,1165.95,3648.4,148.25,309.35,144.95,875.3,267.05,926.4,2500.2,516.85,368.9,587.25,386.5,2655.3,445.85,210.0,533.8,811.1,324.25
2015-04-28,306.1,765.45,535.0,1990.15,4007.8,1325.45,400.75,765.15,631.65,372.4,3412.25,15175.05,357.9,3623.7,870.5,1228.25,1004.55,2355.55,131.35,860.6,621.0,326.85,574.15,827.7,1960.9,351.45,337.55,1342.05,1665.45,1721.75,1182.2,3822.6,151.3,307.55,144.45,865.2,272.5,924.85,2495.0,529.85,371.25,608.6,386.15,2688.9,475.85,211.9,532.25,826.45,320.8
2015-04-29,312.85,754.4,551.95,1978.65,3989.5,1389.2,387.35,755.95,629.25,370.95,3382.45,15238.1,365.85,3599.45,887.2,1201.15,993.15,2372.1,130.6,857.7,618.5,330.15,589.9,833.1,1961.15,349.85,328.15,1329.8,1655.25,1744.1,1172.65,3766.2,151.6,306.3,143.05,850.0,271.9,940.5,2487.3,520.9,369.95,616.9,381.85,2679.25,468.65,207.05,541.65,834.55,320.75
2015-04-30,317.55,762.45,567.8,1948.65,4044.3,1434.9,381.1,764.75,636.0,362.75,3310.25,15191.6,360.3,3589.3,880.55,1170.0,988.8,2328.9,128.6,850.35,625.15,331.15,593.65,823.8,1942.25,361.2,322.35,1332.9,1631.3,1772.55,1145.0,3725.85,150.3,304.0,142.2,862.35,269.75,938.85,2463.7,508.25,360.35,621.35,382.8,2672.1,490.65,209.85,538.6,839.45,312.05
2015-05-04,347.2,779.4,568.35,2087.9,4192.65,1451.1,392.9,783.7,673.7,369.8,3395.05,15334.6,366.8,3625.0,919.8,1202.2,1000.95,2389.55,133.15,861.75,630.0,329.3,587.65,841.7,1993.1,364.75,330.2,1338.8,1629.3,1814.85,1202.5,3757.75,152.35,328.35,144.15,890.95,277.15,947.75,2481.55,506.45,361.65,611.75,385.25,2709.05,497.15,212.4,541.15,853.9,320.95
2015-05-05,342.7,781.4,565.85,2061.65,4290.15,1443.7,387.05,777.3,662.3,364.4,3402.65,15555.5,373.35,3580.5,911.95,1180.35,987.65,2357.45,139.35,879.05,628.75,328.45,588.7,836.55,1962.75,364.2,326.25,1423.25,1642.4,1811.75,1179.25,3793.05,150.5,342.15,143.15,892.15,272.05,958.45,2517.85,510.45,380.1,609.95,384.4,2709.2,495.1,226.7,544.9,857.45,315.6
2015-05-06,331.2,760.85,543.3,2020.3,4285.4,1438.85,390.2,748.2,636.25,353.1,3353.4,15080.3,365.9,3478.0,891.15,1163.6,970.6,2326.4,137.75,858.2,594.1,312.15,558.7,802.95,1922.05,336.3,318.35,1351.2,1564.65,1754.85,1163.15,3634.55,144.6,327.9,140.6,880.25,265.4,937.15,2463.05,497.85,367.65,608.9,383.4,2605.7,478.9,220.15,532.35,821.05,312.5
2015-05-07,322.8,765.75,527.35,2067.85,4180.55,1379.75,393.65,729.95,627.8,360.8,3282.9,14806.95,368.05,3510.55,920.75,1154.25,951.3,2354.55,134.3,866.25,565.2,304.6,541.8,795.2,1944.0,330.85,322.55,1308.2,1568.9,1741.0,1170.75,3543.6,142.5,320.05,140.3,870.75,260.95,927.9,2545.25,488.1,367.3,614.25,369.55,2619.15,488.0,218.15,538.15,798.4,310.0
2015-05-08,335.1,759.4,540.8,2123.05,4344.45,1425.05,397.95,748.05,654.7,363.7,3350.45,15781.15,369.1,3493.15,925.5,1185.35,982.0,2300.65,138.95,895.2,591.5,317.0,559.4,810.45,1957.95,335.35,328.0,1329.5,1601.25,1770.35,1180.35,3610.55,142.0,315.5,140.0,889.7,261.95,940.25,2527.25,513.7,366.7,621.4,353.6,2698.0,506.55,217.95,540.5,826.1,309.45
2015-05-11,344.05,771.65,551.1,2182.4,4347.1,1442.15,396.2,750.8,666.1,371.95,3359.7,16871.6,373.05,3556.75,941.9,1226.1,990.3,2384.25,142.5,864.7,605.5,323.5,556.2,819.65,1993.65,338.95,326.45,1339.05,1615.3,1769.9,1194.25,3651.7,144.95,319.0,143.0,895.95,276.05,964.4,2556.0,529.7,377.1,631.3,367.65,2823.8,504.75,230.3,541.5,844.35,317.7
2015-05-12,334.9,758.35,532.35,2128.9,4341.5,1427.05,391.55,725.9,664.1,369.2,3468.9,17158.55,367.25,3488.15,915.65,1191.35,971.95,2466.4,137.6,843.95,586.35,308.2,549.5,800.25,1947.1,332.35,324.25,1318.85,1559.4,1748.25,1177.1,3577.45,141.65,309.65,139.3,868.7,267.4,949.65,2522.9,513.55,353.6,616.2,362.75,2748.85,489.1,218.25,533.85,822.65,308.5
2015-05-13,340.45,762.5,558.5,2125.9,4327.1,1433.05,382.55,735.85,676.6,368.95,3494.15,18089.55,378.4,3514.2,937.3,1219.4,990.25,2503.75,133.5,841.05,584.15,317.65,564.65,817.2,1956.7,335.0,327.85,1341.5,1589.7,1689.5,1206.9,3604.1,138.4,311.1,140.85,885.1,274.3,954.05,2515.4,520.45,359.5,616.35,367.4,2794.4,507.8,218.15,542.25,840.75,305.2
2015-05-14,333.95,796.45,555.85,2165.85,4384.7,1442.15,386.0,756.7,686.0,370.2,3519.4,18176.15,383.35,3530.25,925.3,1209.7,991.05,2537.5,137.45,846.45,599.05,314.95,560.5,816.65,1934.8,333.95,324.7,1326.8,1576.85,1631.95,1227.15,3646.5,139.05,316.15,139.4,878.2,280.95,944.4,2499.25,516.6,366.4,615.45,362.9,2796.05,515.25,214.75,536.5,838.8,303.5
2015-05-15,329.0,790.3,562.05,2186.5,4483.9,1444.25,392.0,767.05,683.35,366.9,3496.45,18722.0,380.15,3550.25,913.9,1234.3,990.1,2529.7,137.0,844.8,603.75,312.35,558.1,833.35,1961.75,336.65,326.4,1344.55,1591.95,1684.25,1249.05,3671.2,136.1,318.9,140.05,873.95,287.45,946.35,2511.15,519.9,364.1,618.35,367.95,2805.4,521.35,210.35,538.45,849.55,301.05
2015-05-18,339.35,766.75,567.5,2220.7,4460.55,1459.55,397.45,792.8,685.55,366.1,3622.45,18597.75,394.65,3551.65,930.55,1264.3,1009.85,2520.55,139.1,852.7,628.3,316.25,564.05,846.35,1993.05,343.4,333.0,1364.35,1612.35,1732.55,1263.65,3697.6,136.15,321.75,140.05,891.55,289.75,956.95,2520.4,520.7,364.15,612.6,378.75,2900.1,527.7,211.15,544.25,864.55,311.5
2015-05-19,339.85,774.75,561.45,2202.6,4481.55,1466.25,398.0,784.3,682.7,363.65,3636.0,18251.5,391.9,3590.5,934.15,1240.55,1007.55,2580.75,139.95,844.75,628.65,315.35,565.05,845.7,2022.35,344.75,332.55,1377.3,1620.7,1723.3,1253.85,3706.75,136.1,317.6,138.75,895.55,288.45,957.05,2512.7,509.8,368.35,619.25,379.55,2971.4,521.15,215.05,552.6,864.05,316.0
2015-05-20,343.05,771.2,558.25,2151.35,4498.75,1450.35,400.55,786.95,688.55,361.35,3608.75,18528.5,394.1,3595.4,960.1,1270.05,1024.05,2579.4,138.95,855.6,630.1,318.75,573.7,851.55,2047.3,343.6,331.95,1384.75,1612.55,1721.15,1250.75,3711.9,136.15,314.55,140.8,908.85,292.6,965.35,2557.05,505.25,361.3,640.8,376.15,3032.25,517.15,216.05,564.0,874.8,318.4
2015-05-21,348.4,777.2,570.45,2300.3,4577.0,1460.55,396.45,776.95,674.35,373.7,3619.2,18413.3,392.45,3675.5,970.25,1255.95,1024.7,2602.4,139.1,864.35,615.6,313.55,580.3,848.2,2048.45,348.9,327.4,1397.5,1638.3,1709.1,1248.95,3698.1,134.95,318.3,139.5,896.75,290.25,981.25,2555.5,511.2,342.25,655.6,376.0,3064.6,538.8,209.0,564.25,860.8,317.3
2015-05-22,348.95,775.4,568.65,2307.45,4507.0,1471.25,394.9,782.3,673.9,374.75,3642.65,18696.75,397.1,3640.45,984.15,1288.05,1024.3,2603.45,136.9,863.75,613.05,313.6,594.35,852.6,2046.45,348.45,329.15,1387.3,1653.45,1735.2,1255.65,3702.55,135.35,323.05,140.95,903.85,282.45,1003.75,2617.9,514.65,341.3,667.05,370.45,2975.4,537.65,206.2,560.5,866.85,319.45
2015-05-25,342.9,761.9,562.1,2298.85,4503.35,1481.5,399.9,791.8,660.2,369.9,3585.45,19173.4,386.85,3567.65,999.15,1252.65,1023.55,2588.1,134.5,852.45,621.4,312.15,592.9,854.1,2016.8,348.85,316.8,1375.1,1630.25,1753.0,1259.9,3692.75,134.25,329.55,143.1,894.5,277.65,1002.15,2601.0,505.3,332.0,648.45,371.0,2935.0,551.6,199.4,563.1,852.7,320.05
2015-05-26,345.25,763.5,564.25,2321.3,4483.3,1482.0,400.55,781.75,659.05,375.0,3547.25,18909.3,388.3,3572.2,993.5,1240.45,1027.4,2613.85,134.3,855.35,615.85,309.7,593.55,852.95,2007.3,347.65,314.0,1382.4,1618.4,1751.8,1263.05,3726.45,132.5,322.5,143.05,884.6,277.15,994.85,2608.85,497.6,332.85,640.25,370.6,2906.85,565.25,195.1,558.25,860.75,319.3
2015-05-27,338.9,759.25,577.8,2312.4,4411.6,1532.85,408.75,796.9,661.1,383.05,3586.65,18363.05,380.95,3578.7,991.5,1239.9,1038.15,2606.3,133.55,857.7,630.0,313.15,590.9,860.3,1968.5,358.65,317.7,1374.55,1635.4,1752.1,1222.8,3721.9,134.25,332.0,143.2,885.3,280.75,975.55,2615.25,471.75,328.15,549.1,372.2,2885.15,537.1,191.6,552.35,870.9,320.0
2015-05-28,333.0,767.35,574.65,2302.95,4424.2,1529.85,403.0,817.7,644.0,383.35,3527.95,17986.2,379.95,3511.85,980.1,1229.25,1029.4,2643.4,131.6,846.2,635.85,314.5,593.05,855.3,2016.6,360.65,321.45,1368.15,1626.75,1744.75,1198.15,3708.9,134.65,327.9,143.2,875.8,277.6,954.8,2609.5,484.35,324.7,545.1,380.25,2917.45,518.9,196.75,554.55,859.05,318.15
2015-05-29,323.85,787.05,585.4,2316.1,4216.55,1527.1,425.6,850.15,650.45,391.05,3535.25,18896.45,388.85,3640.65,1010.75,1236.05,1050.55,2696.85,129.25,859.55,674.85,317.25,595.95,873.95,2023.15,356.2,327.1,1399.3,1654.45,1833.25,1258.1,3785.7,136.55,329.85,143.7,877.0,278.15,966.1,2610.3,481.65,328.5,554.4,378.3,2975.3,552.65,196.45,561.7,882.3,323.75
2015-06-01,311.55,789.75,578.45,2337.75,4379.9,1504.8,416.6,860.75,662.1,391.8,3538.45,18777.9,391.3,3613.45,973.3,1247.75,1036.2,2710.0,128.35,880.8,694.55,316.45,609.1,882.95,2047.8,354.75,332.05,1392.75,1705.55,1792.05,1258.1,3882.85,138.55,324.1,143.1,902.25,278.2,877.65,2617.75,472.05,329.65,550.6,376.3,3005.4,543.05,197.7,563.55,879.55,320.25
2015-06-02,309.15,759.2,553.1,2270.7,4284.7,1505.3,418.1,846.75,641.3,383.5,3473.75,18145.2,389.0,3502.35,952.7,1203.1,1008.8,2608.6,123.25,852.75,680.95,304.5,596.7,847.15,2008.65,349.1,318.65,1359.3,1673.55,1800.75,1224.6,3831.4,137.95,320.3,142.5,898.65,266.25,860.75,2599.9,466.95,321.75,549.4,368.95,2910.25,531.1,194.75,548.8,845.7,327.45
2015-06-03,297.25,762.7,550.9,2240.0,4324.85,1516.6,420.7,839.2,635.15,387.25,3428.05,18191.15,374.9,3406.7,952.3,1202.85,1005.55,2576.95,121.95,831.45,674.7,295.75,595.75,842.6,2020.9,338.9,304.4,1345.95,1653.65,1794.9,1204.85,3777.2,138.45,307.85,143.2,896.35,257.4,842.4,2610.9,456.85,316.25,547.35,367.65,2831.1,539.9,188.3,545.6,829.4,323.0
2015-06-04,311.2,759.6,556.4,2218.0,4352.25,1530.2,416.4,866.7,630.45,388.55,3422.0,17311.75,374.15,3448.9,940.65,1216.0,1014.95,2547.9,121.3,822.65,678.65,290.1,589.05,846.65,2028.05,350.5,301.6,1365.0,1662.45,1749.7,1195.6,3772.05,136.9,301.35,144.35,912.7,257.6,831.55,2605.65,451.2,308.05,557.25,361.5,2868.05,560.5,184.2,552.7,827.15,325.35
2015-06-05,311.3,758.8,548.4,2198.5,4450.65,1515.15,415.6,855.7,622.65,405.35,3415.6,17391.7,386.15,3408.95,929.0,1201.35,1011.75,2577.65,120.15,829.1,682.95,284.1,585.2,834.45,2011.65,355.0,304.3,1356.35,1683.6,1776.6,1205.85,3759.45,140.05,308.2,144.9,907.75,257.8,847.9,2575.85,442.1,311.1,553.5,363.75,2806.25,550.15,182.8,555.8,823.4,336.6
2015-06-08,302.15,748.0,553.6,2224.2,4472.7,1501.75,410.55,843.05,614.7,400.95,3407.05,17282.5,386.35,3406.4,918.95,1176.75,1003.45,2520.65,118.2,812.25,670.15,283.15,588.35,811.7,2000.05,350.9,304.35,1352.85,1678.75,1779.2,1206.4,3723.5,138.45,306.4,146.15,885.45,254.95,829.55,2577.45,435.6,302.25,550.55,352.95,2809.85,534.6,177.05,555.0,822.6,332.0
2015-06-09,306.55,735.7,558.7,2190.7,4582.35,1563.1,407.95,849.4,591.95,401.3,3321.9,17108.75,390.75,3443.3,911.4,1188.8,1001.85,2499.95,120.1,819.75,697.7,287.1,573.0,809.2,1992.1,349.7,300.6,1330.95,1666.9,1770.05,1205.2,3692.3,139.0,301.45,147.35,883.7,257.6,810.65,2561.65,440.05,304.75,540.5,359.55,2810.35,516.4,182.55,543.55,823.2,327.9
2015-06-10,312.95,739.15,564.5,2253.15,4553.2,1551.2,415.05,843.9,592.75,404.9,3366.6,17592.65,395.5,3450.1,942.55,1190.55,1015.6,2514.95,120.3,820.45,698.35,292.5,578.95,819.6,2026.5,346.5,301.1,1334.6,1706.05,1756.0,1220.5,3742.55,140.0,305.35,147.15,905.8,260.6,823.1,2600.75,446.6,306.0,556.3,364.7,2804.55,520.75,185.0,562.75,833.45,334.4
2015-06-11,304.25,708.4,546.75,2213.55,4665.3,1539.85,410.55,842.4,574.35,400.1,3312.75,17244.35,394.6,3364.85,914.8,1164.3,1000.2,2504.2,119.2,816.7,691.05,288.5,579.4,795.1,1997.65,339.85,297.05,1280.9,1676.15,1705.65,1187.6,3701.4,136.55,301.0,146.0,877.15,254.0,819.55,2571.3,430.2,298.7,557.55,353.7,2701.65,506.55,188.0,546.05,804.6,332.95
2015-06-12,312.05,705.65,551.45,2286.3,4676.45,1501.2,414.8,837.5,581.65,396.1,3317.55,17404.1,396.15,3355.3,896.35,1190.4,1009.15,2503.55,116.75,814.5,689.05,295.95,577.6,810.8,1975.05,350.8,297.55,1311.1,1657.45,1721.6,1192.95,3736.8,136.5,300.4,145.4,889.85,253.95,813.55,2505.8,421.8,297.55,551.45,347.95,2748.5,524.05,183.8,537.35,805.45,333.7
2015-06-15,310.05,698.55,550.05,2332.35,4715.3,1499.25,413.65,833.5,585.7,394.3,3320.6,18027.4,397.1,3350.2,908.05,1214.55,1005.2,2506.05,114.3,821.75,692.65,299.2,556.35,794.55,990.45,353.3,298.5,1289.7,1668.4,1711.85,1220.3,3767.4,135.85,303.95,141.2,901.75,250.25,837.7,2504.8,426.35,297.0,554.05,344.25,2710.8,514.1,181.35,540.9,803.55,339.25
2015-06-16,313.2,704.95,551.15,2391.1,4700.15,1495.0,414.3,820.5,590.35,397.35,3286.6,18451.8,398.8,3370.65,906.3,1199.05,1008.4,2543.2,115.0,834.95,702.95,302.05,556.85,821.55,999.35,356.8,298.95,1289.15,1677.4,1691.65,1232.95,3789.6,137.65,304.45,144.1,903.95,254.6,840.1,2512.0,432.8,294.45,551.45,347.15,2744.75,519.2,178.5,540.3,815.5,345.0
2015-06-17,311.0,710.65,549.25,2372.0,4776.2,1500.3,422.3,810.45,612.9,398.1,3347.2,19288.9,400.0,3366.3,906.3,1200.9,1004.7,2522.3,118.55,862.05,693.9,301.35,580.55,818.2,995.7,351.65,301.1,1295.05,1710.85,1731.7,1253.55,3808.75,137.0,306.0,141.8,931.2,255.1,843.9,2513.8,433.7,305.05,549.15,353.95,2796.55,532.3,172.65,546.55,817.1,351.1
2015-06-18,311.0,728.95,550.05,2396.0,4902.9,1517.45,426.45,833.8,607.05,394.55,3377.45,19495.65,399.45,3366.55,913.75,1213.3,1019.6,2526.3,120.0,862.6,714.55,303.35,596.4,825.55,1001.95,374.5,301.9,1307.4,1717.15,1794.85,1253.95,3861.1,136.6,312.85,141.95,978.95,258.1,856.05,2530.05,445.45,303.7,541.2,358.8,2798.7,525.05,173.2,556.1,824.65,347.0
2015-06-19,304.6,740.0,551.55,2407.75,5158.05,1517.65,434.0,835.65,606.65,393.65,3384.75,19445.15,396.05,3384.2,918.2,1236.85,1030.5,2551.45,120.8,857.7,733.05,304.55,597.8,834.7,995.35,382.45,305.0,1328.15,1716.1,1816.8,1305.55,3937.35,136.05,319.15,140.0,996.65,260.15,845.95,2549.55,433.05,304.95,544.15,358.2,2802.75,521.5,174.85,561.55,829.9,340.1
2015-06-22,311.05,747.7,572.15,2425.05,5386.3,1517.0,424.5,846.15,613.5,399.7,3425.9,19404.85,401.4,3398.65,931.55,1271.55,1047.15,2581.55,121.2,873.45,734.75,315.05,607.35,839.25,1023.85,382.95,310.4,1357.9,1732.5,1806.2,1312.0,3980.65,137.0,318.4,141.3,991.7,266.0,856.9,2591.5,440.5,310.65,551.45,366.25,2804.0,546.2,176.55,560.2,859.4,345.35
2015-06-23,316.05,756.5,571.3,2414.3,5319.1,1525.6,430.3,860.85,630.35,415.4,3443.35,19276.8,403.8,3433.8,927.45,1285.2,1052.1,2517.4,121.6,875.7,737.4,313.5,599.85,833.6,1000.4,398.0,314.55,1380.45,1766.55,1771.25,1336.1,4017.15,139.25,318.9,139.4,995.0,267.75,857.7,2574.6,436.0,313.05,553.6,357.25,2895.9,559.45,176.45,557.4,866.4,345.55
2015-06-24,311.55,753.65,571.5,2392.6,5253.7,1501.9,424.95,848.4,621.75,412.3,3434.55,19123.5,399.25,3400.3,938.1,1283.9,1045.8,2521.0,117.25,896.55,725.85,317.75,599.35,844.5,995.1,389.85,313.65,1383.8,1753.25,1805.2,1302.35,4009.3,136.8,317.9,139.85,990.9,262.35,871.1,2570.3,430.6,304.55,545.3,356.6,2852.35,541.45,176.1,565.4,860.05,355.2
2015-06-25,312.55,750.2,570.05,2504.3,5384.9,1511.2,426.7,858.35,610.75,411.35,3485.45,19483.7,412.75,3405.85,926.1,1308.85,1065.0,2552.1,118.0,883.25,726.85,314.8,607.55,867.15,990.45,388.5,312.35,1406.6,1809.75,1832.0,1299.8,4031.5,135.6,312.95,141.3,1004.55,264.8,866.1,2550.0,432.4,302.7,529.8,352.85,2862.0,557.95,179.6,552.15,858.65,358.55
2015-06-26,311.2,750.25,565.5,2544.8,5435.75,1500.6,417.95,862.05,619.3,411.4,3530.1,19561.65,399.5,3397.15,957.25,1287.85,1062.85,2539.2,117.0,887.95,731.05,311.7,616.4,869.4,1005.25,384.5,307.95,1380.3,1780.7,1841.6,1304.1,4069.95,137.7,313.2,139.1,1000.7,265.2,867.2,2592.8,437.6,298.65,521.8,360.15,2914.7,559.05,174.85,558.65,850.75,359.25
2015-06-29,306.65,736.7,562.7,2558.85,5455.35,1514.55,413.9,871.85,610.95,407.7,3521.15,19298.25,397.15,3372.25,928.4,1285.5,1056.65,2535.75,112.85,900.4,729.1,311.2,610.4,859.6,990.15,384.75,309.95,1368.45,1790.55,1832.25,1284.15,3993.3,138.65,309.05,139.5,990.85,259.65,849.55,2592.9,428.25,296.3,483.35,358.85,2904.9,538.15,172.7,552.4,837.55,356.15
